Back-end*C#*ASP.NET Core*TSQL,Unknown,Full-time
Data Analysis*Data Scientist,Unknown,Full-time
PHP,Unknown,Full-time&Remote
ReactJS*typescript*jQuery*Javascript*CSS3*HTML5*UI  UX*JS,Unknown,Full-time&Remote
Data science*SQL*Python*Java,Unknown,Full-time
PHP,Unknown,Full-time
دیجیتال مارکتینگ*Digital Marketing*SEO*شبکه های اجتماعی*Google Analytics,Unknown,Full-time&Remote
کارآموزی*IT,Unknown,Full-time
Full-stack*HTML*CSS*Javascript,Unknown,Full-time
Oracle Apex*Pl/sql*jQuery*Javascript*oracle*NoSQL*HTML5*CSS*Git*Linux,4000000,Full-time
طراحی وب*Wordpress*Responsive,Unknown,Full-time
هوش تجاری*T-SQL*SSAS*SSIS*SSRS*PowerBI,Unknown,Full-time
.NET*Javascript*C#*jQuery,4000000,Full-time
AngularJS*Full-stack*MVC,Unknown,Full-time
Nodejs*RestFul API*MongoDB*MySQL,Unknown,Full-time&Remote
کارآموزی*موشن گرافیک,Unknown,Full-time
OOP*Angular.js*JavaScript*MVC*ASP.NET*.NET,Unknown,Full-time
UI  UX*Prototype,4000000,Full-time
Angular*typescript*HTML5*CSS3*Bootstrap,Unknown,Full-time
تحلیل نرم افزار*مستندسازی,Unknown,Full-time
طراحی گرافیک*طراحی*Photoshop*Illustrator,3000000,Full-time
Back-end*Yii Framework*MySQL*PHP*Unit Tests,Unknown,Full-time
کارآموزی*Wordpress,Unknown,Full-time
CSS*HTML*ASP.NET*Laravel*jQuery*Javascript,Unknown,Full-time
کارآموزی*دیجیتال مارکتینگ,Unknown,Full-time
ReactJS*Redux*Javascript*ES6*HTML*CSS*Git,Unknown,Part-time
Scrum Master*Scrum*agile*Jira,Unknown,Full-time
تست نرم افزار*مستندسازی*Issue Tracking*Agile testing,Unknown,Full-time
Full-stack*PHP*CSS3*Javascript*HTML5,Unknown,Full-time
Back-end*Javascript*RestFul API*Node.js,Unknown,Full-time
Back-end*PHP*Laravel*MySQL*Git,Unknown,Full-time
react native*Javascript*Git*ES6*Redux*REST,Unknown,Full-time
Front-end*Javascript*Vuejs*CSS3*HTML5*RestFul API,Unknown,Full-time
Scrum*agile,Unknown,Full-time
Full-stack*C#*Sql Server*.NET Core*EF,Unknown,Full-time
PHP*Laravel*MVC*HTML5*Git*REST API,Unknown,Full-time
Java*Java Core*OOP*Linux,Unknown,Full-time
vue.js*HTML*CSS*jQuery,Unknown,Full-time
تحلیل داده*Python,Unknown,Full-time
Python*Django*Nginx*Back-end,Unknown,Full-time
UI  UX*Responsive*Wireframes*Usability,Unknown,Full-time
Software Testing*SQL*Linux*Jira,Unknown,Full-time
Java*MySQL,Unknown,Full-time
مدیریت فنی*DevOps*Design Patterns*Laravel,Unknown,Full-time
HTML*CSS*Javascript*jQuery*git*MySQL*MVC*Vuejs*Laravel*PHP,Unknown,Full-time
Unity*AssetBundle*Unity3D*#C,Unknown,Full-time
کارآموزی*PHP,Unknown,Full-time
HTML*CSS*ES6*jQuery*Vuejs*Front-end,Unknown,Full-time
microsoft Dynamics CRM*C#*.NET*OOP*jQuery*Javascript,Unknown,Full-time
microsoft Dynamics CRM,3000000,Full-time
مستندسازی*تحلیل نرم افزار*مستند سازی نرم افزار,Unknown,Full-time
طراحی سایت*HTML*Wordpress*جوملا*CSS,Unknown,Full-time
Python*Django*RestFul API*Git*MySQL,Unknown,Full-time&Remote
react native*Redux,Unknown,Full-time
تدوینگر*تدوین*Adobe Premiere*Photoshop,2000000,Full-time
PHP*Wordpress,3000000,Full-time
Nodejs*RESTful*express.js*Redis*MySQL*MongoDB*gitflow,Unknown,Full-time
ASP.NET Core*RestFul API,Unknown,Full-time
طراحی بصری*انیمیشن دوبعدی*انیمیشن سه بعدی,Unknown,Full-time
Phyton*MySQL*PostgreSQL,Unknown,Full-time
برنامه نویسی وب*MVC*TSQL*ASP.NET Core,Unknown,Full-time
OOP*ASP.NET Core*.NET Core*Entity Framework*RestFul API*MySQL,Unknown,Full-time
Front-end*React*ReactJS*Redux*PWA*ES6*ES7,Unknown,Full-time
bi*T-SQL*oracle*Sql Server*MySQL,6500000,Full-time
طراحی 2D*طراحی,Unknown,Full-time
Back-end*PHP*Laravel,Unknown,Full-time
UI*Wireframes*Prototype,Unknown,Full-time
.NET*NoSQL*SQL*.NET Core,Unknown,Full-time
.NET*Object Oriented*Entity Framework*#C,6500000,Full-time&Remote
Front-end*CSS3*HTML*React*Javascript,Unknown,Full-time
Wordpress*Responsive*jQuery*PHP*Javascript*CSS*HTML5,Unknown,Full-time
تحلیل نرم افزار*تحلیل و طراحی سیستم*UML*BPMN,Unknown,Full-time
Java*JSF*JAVA EE*Threads*MySQL*OOP,Unknown,Full-time
PHP*توسعه وب*MySQL*Laravel,6500000,Full-time
مستندات نرم افزاری*تست نرم افزار*Microsoft Office*visio,Unknown,Full-time
Java*SQL*SQL,6500000,Full-time
Back-end*PHP*Laravel,Unknown,Full-time
Java*spring*Hibernate*REST*Docker,Unknown,Full-time
هوش مصنوعی*یادگیری ماشین*Python*MATLAB,6500000,Full-time
Wordpress*طراحی سایت*HTML5*CSS3*UI  UX,Unknown,Full-time
C#*Back-end*Databases,6500000,Full-time
Back-end*#C*ASP.NET*MVC*PHP,6500000,Full-time
Android*RestFul API*FireBase*Git*Android SDK,Unknown,Full-time
ReactJS*ES6*Javascript*Redux*Responsive,Unknown,Full-time
ASP.NET MVC*C#*Sql Server*OOP,Unknown,Full-time
Android*react native,Unknown,Full-time
تدریس و آموزش*Android*Java*Kotlin,9000000,Full-time&Remote
bpms*SQL*CSS*HTML*Javascript,Unknown,Full-time
پایگاه داده*SQL*Python*Data Scientist,Unknown,Full-time
هوش مصنوعی*Python*Java*C++,Unknown,Full-time
React*Redux*Javascript*JSON*RESTful,Unknown,Full-time
تدریس و آموزش*تدریس*Node.js,6500000,Full-time&Remote
react native*Git*HTML*CSS*Javascript,Unknown,Full-time
Back-end*Java*MySQL*Git*SQL,Unknown,Full-time
Vue*Git*Javascript*HTML*CSS,Unknown,Full-time
.NET*Sql Server*C#,Unknown,Full-time
Nodejs*Git*MySQL*Postgres*OOP,Unknown,Full-time
امنیت اطلاعات*Bash*Linux*OWASP*osstmm,Unknown,Full-time
Android*Android Studio*Android SDK,Unknown,Full-time
Front-end*Javascript*HTML5*CSS3,Unknown,Full-time
هوش مصنوعی*SSAS*SSIS*هوش تجاری*T-SQL,Unknown,Full-time
ASP.NET Core*MVC*CSS3*HTML5,4000000,Full-time&Remote
تدریس*تدریس و آموزش*react native,9000000,Full-time&Remote
PHP*OOP*MySQL*Bootstrap,Unknown,Full-time
Full-stack*Javascript*Redux*React*react native*RestFul API*Git,9000000,Full-time
برنامه نویسی وب*CSS*Javascript*HTML*ASP.NET*C#,Unknown,Full-time
Full-stack*Git*PostgreSQL*.NET Core*OOP,Unknown,Full-time
#C*ASP.NET MVC5*HTML5*CSS3*Web API*Full-stack,Unknown,Full-time
برنامه نویسی وب*Sql Server*C#*ASP.NET MVC*CSS*HTML*jQuery,Unknown,Full-time
ASP.NET MVC*HTML*CSS,Unknown,Full-time
ASP.NET*JavaScript*SQL*CSS*HTML,Unknown,Full-time
.NET*jQuery*CSS*TSQL*Bootstrap,Unknown,Full-time
امنیت اطلاعات*تحلیل ریسک,Unknown,Full-time
.NET*.NET Core*ASP.NET*HTML5*CSS3*MVC,Unknown,Full-time
Front-end*CSS3*Javascript*Bootstrap*CSS*Responsive Design,Unknown,Full-time
مدیریت محصول*مستندسازی*شناسایی نیاز مشتری,Unknown,Full-time
Front-end*HTML5*CSS3*Javascript*jQuery,Unknown,Full-time
Data science*SQL,Unknown,Full-time&Remote
طراحی سایت*HTML*CSS*jQuery,4000000,Full-time
Python*Django*RestFul API*Git*OOP,Unknown,Full-time
Wordpress*PHP*woocommerce*RestFul API,3000000,Full-time
تحلیل کسب و کار*تحلیل داده*UML*مستندسازی,Unknown,Full-time
Android*Kotlin*Java,9000000,Full-time
ASP.NET MVC*NET.*jQuery*HTML*CSS*Javascript,Unknown,Full-time
طراحی گرافیک*Illustrator*Photoshop,3000000,Full-time&Remote
spring*JAVA EE*spring framework*tomcat*RESTful Web Service,Unknown,Full-time
طراحی سایت*Wordpress*CSS,1000000,Part-time
Java*J2EE*MongoDB*Spring Boot*spring framework,9000000,Full-time
C#*TSQL*MVC*برنامه نویسی وب,Unknown,Full-time
Laravel*HTML5*CSS3*NoSQL*Node.js*PHP,Unknown,Full-time
Android*OOP*SOLID*Object Oriented,Unknown,Full-time
Front-end*CSS*HTML,Unknown,Full-time
C#*.NET Core*Git*Flutter,Unknown,Full-time&Remote
CTO*PHP*Javascript*Git*agile,Unknown,Part-time
تحلیل نرم افزار,Unknown,Full-time
CTO*مدیریت فنی,9000000,Full-time
React*CSS3*HTML5*Javascript,Unknown,Full-time
Back-end*PHP*OOP*RestFul API,Unknown,Full-time
PHP*MySQL*Sql Server*Angular,Unknown,Full-time
تست نرم افزار*QA*visio*Rational Rose*مستندسازی,4000000,Full-time
C#*C++*OOP*Sql Server,Unknown,Full-time
PHP*Laravel*OOP*MySQL*JWT,Unknown,Full-time&Remote
Wordpress*PSD*woocommerce*HTML5*CSS*Javascript,Unknown,Full-time
طراحی سایت*MySQL*SEO*PHP*API*Front-end,Unknown,Full-time
تست نرم افزار*Issue Tracking*تهیه گزارش*Test Case,Unknown,Full-time
میکروکنترلر*ARM*DSP,Unknown,Full-time
ASP.NET MVC*C#*MVC,Unknown,Full-time
برنامه نویسی وب*PHP*MySQL*Git*API,6500000,Full-time
Python*Django*DRF*Python3,Unknown,Full-time
Big Data*SQL*kubernetes*Docker*Java,Unknown,Full-time
Laravel*PHP*Back-end*OOP*RestFul API*Design Patterns*Php7,Unknown,Full-time
Python*PostgreSQL*Flask,Unknown,Full-time
PHP*Laravel*MVC*RESTful Web Service*API,Unknown,Full-time
تست نرم افزار*تضمین کیفیت,Unknown,Full-time
Back-end*Java*jpa*Hibernate*MVC*RESTful*OOP*Sql Server,Unknown,Full-time
طراحی سایت*وردپرس*Adobe XD*figma*Sketch,Unknown,Full-time
تست نرم افزار*QA*API,Unknown,Full-time
Javascript*CSS*HTML*jQuery*Bootstrap*Front-end*SASS,Unknown,Full-time
C#.Net*Sql Server*T-SQL,4000000,Full-time
برنامه نویسی وب*C#*.NET*HTML*CSS,Unknown,Full-time
برنامه نویسی وب*Sql Server*Angular*#C*OOP,Unknown,Full-time
پشتیبانی نرم افزار*SQL,Unknown,Full-time
ETL*NoSQL*SQL*Python*Postgres*Back-end,Unknown,Full-time
Python*Back-end*RESTful*Postgres*Git,Unknown,Full-time
برنامه نویسی وب*OOP*ASP.NET*MVC*Entity Framework*#C,6500000,Full-time
Front-end*Javascript*CSS3*HTML5,6500000,Full-time
ASP.NET Core*RestFul API*SOLID,6500000,Full-time
Front-end*Angular*HTML5*CSS3*SASS,Unknown,Full-time
Front-end*React*Responsive*UI  UX,Unknown,Full-time
کارآموزی*Laravel*Full-stack,4000000,Full-time
Front-end*jQuery*Javascript*C#,Unknown,Full-time
ERP*زنجیره تامین,Unknown,Full-time
Back-end*.NET Core*Entity Framework*ASP.NET MVC*C#*RESTful Web Service,Unknown,Full-time
OOP*ASP.NET*MVC*Entity Framework*VB.net*SQL*jQuery*HTML*CSS,Unknown,Part-time
Back-end*PHP*MySQL*Laravel*RESTful Web Service*Git,Unknown,Full-time
Flutter*RestAPI*Android*IOS*C++,4000000,Full-time
Javascript*Bootstrap*jQuery*CSS*HTML5,Unknown,Part-time
Front-end*CSS*HTML*Javascript*PHP,Unknown,Full-time
IOS*Swift*RxSwift,Unknown,Full-time
C*C#*مستندسازی,6500000,Full-time
Back-end*Sql Server*.NET Core*#C,Unknown,Full-time
کارآموزی*پشتیبانی,Unknown,Full-time
Front-end*AngularJS*CSS*jQuery,Unknown,Full-time
پشتیبانی نرم افزار*استقرار نرم افزار*MSSQL Server,Unknown,Full-time
برنامه نویسی وب*PHP*HTML,Unknown,Full-time
ربات تلگرام*PHP,Unknown,Full-time&Remote
Full-stack*MVC*HTML*CSS*#C,6500000,Full-time
ERP*مالی و حسابداری*ارائه گزارش,Unknown,Full-time
طراحی سایت*CSS*HTML*Adobe Photoshop*Adobe illustrator,Unknown,Full-time
jQuery*SharePoint*Bootstrap,Unknown,Part-time
SharePoint*TSQL*Power BI,Unknown,Full-time
پشتیبانی نرم افزار*OOP*SQL,Unknown,Full-time
Android*Dagger*MVVM*OOP,4000000,Full-time
کارآموزی*Front-end*Vuejs,Unknown,Full-time
Back-end*PHP*Laravel,Unknown,Full-time
Go*Python*JS*SQL*orm*Back-end,Unknown,Full-time
Linux*Nginx*CentOS,Unknown,Full-time
SEO*SEO Off Page*SEO On Page*google webmaster,Unknown,Full-time
Full-stack*Javascript*jQuery*ASP.NET*Front-end,9000000,Full-time
Back-end*PHP*Laravel,Unknown,Full-time
ReactJS*Front-end*CSS3*ES6*Responsive,9000000,Full-time
OOP*RestFul API*WebAPI*SQL*Full-stack,Unknown,Full-time&Remote
Back-end*.NET Core*RestFul API*C#*Git,Unknown,Full-time
PHP*OOP*Laravel*MySQL*MVC*RestFul API,Unknown,Full-time
Python*Django*RESTful,Unknown,Part-time
.NET*C#*OOP*Git*Sql Server,Unknown,Full-time
Relational Database*SQL*Sql Server*PostgreSQL,Unknown,Full-time
Back-end*PHP*RestFul API*Laravel*MySQL,Unknown,Full-time
طراحی رابط کاربری*UI/UX*Photoshop*Adobe XD,Unknown,Part-time
Front-end*AJAX*HTML*CSS*jQuery*Javascript,Unknown,Full-time
++C*Ethernet*HTTP*DNS*C,Unknown,Full-time
Java*CSS*OOP*MVC*typescript*Angular,Unknown,Full-time
کارآموزی*تست نرم افزار,Unknown,Full-time
Sql Server*پشتیبانی نرم افزار*مستندسازی,Unknown,Full-time
PHP*MySQL*HTML5*CSS3*Symfony,Unknown,Full-time
C#*Javascript*HTML*CSS*OOP*Sql Server*Design Patterns,4000000,Full-time
ASP.NET*HTML*C#,Unknown,Part-time
Java*OOP*MVC,Unknown,Full-time
تحلیل کسب و کار*BPMN,Unknown,Full-time
.NET*SQL*HTML*CSS*jQuery,Unknown,Full-time
Front-end*ReactJS*کارآموزی,Unknown,Full-time
Back-end*Nodejs*Git*DevOps*Docker,6500000,Full-time
Full-stack*Laravel*CSS*Javascript*RestFul API*jQuery*Sql Server,Unknown,Full-time
Python*Back-end*Graphql*Git,6500000,Full-time
کارآموزی*Nodejs,Unknown,Full-time
Front-end*SASS*HTML5*vue.js*Bootstrap,4000000,Full-time
Front-end*Javascript*CSS*HTML*UI  UX*Redux,9000000,Full-time
Java*J2EE*Git*Java Core*JAVA EE,Unknown,Full-time
RubyOnRails*Ruby,Unknown,Full-time
Laravel*RestFul API*MySQL*MVC*PHP,Unknown,Full-time
C#*OOP*ASP.NET Core*NoSQL,Unknown,Full-time
react native*MVP*HTML*CSS*Less*RESTful*Kotlin*Java*TDD,Unknown,Full-time
C++*SDK*کدنویسی,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
Java*Git*SOA*Java Core*J2SE*J2EE,Unknown,Full-time
Nodejs*ES6*MongoDB*vue.js,Unknown,Full-time
React*react native*RestFul API,Unknown,Full-time&Remote
Back-end*OOP*PHP*MySQL*Laravel*Git*Python,Unknown,Full-time
Back-end*MySQL*jpa*Java,Unknown,Full-time
bpms*C#*.NET Framework*T-SQL*bpm*BPMN2*OOP,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server*Entity Framework*C#*ASP.NET,Unknown,Full-time
Back-end*OOP*Java*Kotlin*پایگاه داده,Unknown,Full-time
Javascript*Node.js*express.js*MongoDB,Unknown,Full-time&Remote
Android*Android SDK*Java,Unknown,Full-time
C#*ASP.NET MVC*jQuery*Javascript*MVC*Entity Framework,Unknown,Full-time
کارآموزی*Flutter,Unknown,Full-time
کارآموزی*react native,Unknown,Full-time
Java*Hibernate*spring framework*JAVA EE*RestFul API,Unknown,Full-time
OOP*PHP*Zend Framework*REST API,9000000,Full-time
Android*SOLID*Android Studio*OOP*Java*RestFul API,Unknown,Full-time
Front-end*Javascript*CSS*HTML*Angular,Unknown,Full-time&Remote
Databases*Python*Java*Hadoop*DevOps,Unknown,Full-time
تحلیل نرم افزار*UML*تحلیل و طراحی*Scrum*RUP,Unknown,Full-time
ASP.NET Core*OOP,Unknown,Part-time
توسعه نرم افزار*OOP*SQL*bpms,6500000,Full-time
Full-stack*Linux*Git*typescript*Javascript*HTML5*CSS3,Unknown,Full-time
C#*ASP.NET Core*Entity Framework*C#.Net,Unknown,Full-time
Javascript*React.js*CSS*SASS*HTML*Bootstrap,Unknown,Full-time&Remote
Front-end*HTML*CSS*JS*React,2000000,Part-time
Node.js*Javascript*express.js*MySQL*oracle*Unit Testing*MongoDB*RESTful,Unknown,Full-time
پایگاه داده*Sql Server*TSQL*SQL*NoSQL,Unknown,Full-time
react native*Javascript*ES6*CSS*HTML,Unknown,Full-time
هوش مصنوعی*Python*Machine learning*tensorflow*Pytorch,Unknown,Full-time
طراحی نرم افزار*تحلیل نرم افزار*تولید نرم افزار*کنترل پروژه,Unknown,Full-time
Java*Hibernate*Git,Unknown,Full-time
Full-stack*Javascript*jQuery*RestFul API*TDD*Redux,Unknown,Full-time
Wordpress*طراحی سایت*HTML*CSS,Unknown,Full-time
کارآموزی*Back-end,Unknown,Full-time
RubyOnRails*OOP*TDD*RestFul API,Unknown,Full-time
Laravel*PHP*MVC*Git*MySQL,Unknown,Part-time
magento*Jira*Redis*git,Unknown,Full-time
کارآموزی*Front-end,Unknown,Full-time
کارآموزی*Front-end,Unknown,Full-time
.NET*HTML*CSS*Bootstrap,Unknown,Full-time
Python*Flask*REST API,Unknown,Full-time
Full-stack*AngularJS*Python*OOP*Django,6500000,Full-time
bi*MDX,Unknown,Full-time&Remote
Python*کارآموزی,Unknown,Full-time
Wordpress*CSS*HTML5*Javascript*jQuery*PHP,Unknown,Full-time
Front-end*Javascript*CSS*HTML,Unknown,Full-time
Back-end*PHP*MySQL*Laravel*OOP,Unknown,Full-time
.NET*C#*ASP.NET*HTML*CSS,Unknown,Full-time
RestFul API*SQL*Elixir*TDD,Unknown,Full-time
Joomla*طراحی قالب,Unknown,Full-time
Wordpress*Bootstrap*CSS3*HTML5,3000000,Full-time
Blockchain*Java*Python*Javascript*RubyOnRails*CSS*HTML,Unknown,Full-time
Full-stack*Django*Python*React,6500000,Full-time
Back-end*PHP*Laravel*Databases*API*Design Patterns*Git,Unknown,Full-time
Unity*C#*MVC*OOP*Scrum*agile,Unknown,Full-time
go lang*Microsoft Office*RESTful Web Service*ci,Unknown,Full-time
طراحی سایت*PHP*HTML*jQuery*Bootstrap,Unknown,Full-time
PHP*MySQL*Laravel,Unknown,Full-time
ReactJS*Javascript*Redux*RestFul API*TDD*HTML,Unknown,Full-time
IOS*Objective-C*Swift,Unknown,Full-time
Python*RESTful APIs*HTTP*SQL,Unknown,Full-time
Full-stack*JavaScript*SQL*NoSQL*CSS*NodeJS,Unknown,Full-time
#C*ASP.NET Core*Sql Server*Entity Framework,Unknown,Full-time
Front-end*ASP.NET*ASP.NET MVC*Javascript,Unknown,Full-time
IOS*Swift*Objective-C*MVVM,Unknown,Full-time
.NET*C#*Sql Server*OOP,Unknown,Full-time
PHP*Symfony*Object Oriented*MySQL*PostgreSQL*typescript*Javascript*Linux*Graphql*HTML*CSS,Unknown,Full-time
کارآموزی*Flutter,Unknown,Full-time
Java*Android*JSON*SOAP*RestFul API*Git*Android SDK,Unknown,Full-time
ReactJS*React*CSS*HTML 5*Redux,Unknown,Full-time
کارآموزی*طراحی وب,Unknown,Full-time
Python*Django*NoSQL*RestFul API*OOP,Unknown,Full-time
JavaScript*CSS3*HTML5*jQuery*Front-end,Unknown,Full-time
Databases*#C*unity 2d*Unity3D*Optimization,Unknown,Full-time
Nodejs*ES6*Javascript*Postgres*REST API*git,6500000,Full-time&Remote
Laravel*PHP*CSS*HTML,Unknown,Full-time
Laravel*PHP*RESTful*Git,Unknown,Full-time
Wordpress*HTML*CSS*PHP,Unknown,Full-time&Remote
ASP.NET MVC*jQuery*CSS*HTML5*Responsive Design*C#,4000000,Full-time
Front-end*Javascript*Less*HTML5*CSS3*ReactJS,6500000,Full-time
Full-stack*React*Python*Javascript*Django,6500000,Full-time
Front-end*Javascript*HTML5*CSS3*jQuery*Bootstrap,Unknown,Full-time
Flutter*RestFul API*dart,Unknown,Full-time
PHP*MySQL*RESTful APIs*OOP*Design Pattern,Unknown,Full-time
Wordpress*API*plugin*Responsive,Unknown,Full-time
Full-stack*.NET*C#*ASP.NET MVC*CSS3*HTML5*Javascript*jQuery,Unknown,Full-time
Javascript*React.js*HTML*CSS*Bootstrap*RestFul API*Git,Unknown,Full-time
C#*Javascript*SQL*jQuery*Angular,Unknown,Full-time
Wordpress*HTML*CSS*jQuery,Unknown,Full-time
Full-stack*CSS*React*Python*Django,6500000,Full-time
کارآموزی*طراحی وب,Unknown,Full-time
Back-end*OOP*SQL*NoSQL*Java,Unknown,Full-time
Java*Git*Object Oriented,Unknown,Full-time
Python*Data science*SQL*SQL*NLP,Unknown,Full-time
#C*MS SQL Server*Entity Framework*mvc.net*ASP.NET*HTML5*CSS3*jQuery,4000000,Full-time
HTML5*CSS3*Bootstrap*jQuery*React*Git,Unknown,Full-time
Full-stack*ReactJS*Javascript*CSS*OOP*Python,6500000,Full-time
Wordpress*PHP*HTML*Javascript*CSS*jQuery,Unknown,Full-time
طراحی سایت*Wordpress,4000000,Full-time
Front-end*Wordpress*JSON*Javascript*CSS3*HTML5,Unknown,Full-time&Remote
PHP*RestFul API*OOP*Design Patterns*Laravel*MySQL,Unknown,Full-time
Javascript*Front-end*CSS*HTML*AJAX*React*Bootstrap*SASS*OOP*RestFul API,9000000,Full-time
.NET*OOP*C#*Entity Framework*Git,Unknown,Full-time
تحلیل داده*ETL*NoSQL*Elasticsearch,Unknown,Full-time
Android*MVVM*MVP*OOP*SOLID*REST*Java,Unknown,Full-time
PHP*Laravel*HTML*CSS*jQuery,2000000,Full-time
BPMN*bpms*HTML*Javascript*CSS,Unknown,Full-time
Helpdesk*Wordpress*PHP*HTML5*CSS*Javascript*شبکه,Unknown,Part-time
Back-end*Sql Server*git*#C*OOP,6500000,Full-time
ASP.NET MVC*REST API*HTML5*CSS3*Bootstrap4*jQuery*Javascript,4000000,Full-time
پشتیبانی سایت*مدیریت سایت*PHP,3000000,Full-time
Node.js*RestFul API*SQL,Unknown,Full-time
ASP.NET*.NET*C#*Sql Server*SharePoint,Unknown,Full-time
Front-end*Javascript*jQuery*Bootstrap*Responsive Design,Unknown,Full-time
IOS*Swift*RestFul API*Git,Unknown,Full-time
Java*Git*Microservice*Java Core,Unknown,Full-time
برنامه نویسی وب,Unknown,Full-time
پایگاه داده*T-SQL*Sql Server*Redis,Unknown,Full-time
امنیت نرم افزار*تست نفوذ*شبکه,Unknown,Full-time
تست نرم افزار*مستندسازی*Software Testing,Unknown,Full-time
Full-stack*PHP*MySQL*AJAX*Responsive*CSS3,Unknown,Full-time
ASP.NET MVC*OOP*Javascript*jQuery*MVC*HTML,6500000,Full-time
Front-end*Angular*reactive*HTML5*CSS3,Unknown,Part-time
Front-end*Angular*HTML*CSS,4000000,Full-time
تحلیل نرم افزار*مستندسازی,3000000,Full-time
طراحی سایت*Wordpress,Unknown,Part-time
Android*Java*Android Studio*MVVM,Unknown,Full-time
Back-end*Java*OOP*DevOps*Git,Unknown,Full-time
.NET*Entity Framework*Web Services*API*ASP.NET,Unknown,Full-time
C#*Visual Studio*MySQL,6500000,Full-time
Scrum Master,Unknown,Full-time
کارآموزی*Front-end,Unknown,Full-time
Back-end*PHP*Laravel*MySQL,Unknown,Full-time
Android*Java*Kotlin,Unknown,Full-time
Sql Server*SSRS,Unknown,Full-time
Angular*Angular 2+*Web API,Unknown,Full-time
Back-end*C#*ASP.NET*Entity Framework*Web API,Unknown,Full-time
Full-stack*PHP*MySQL*CSS3*HTML5*Javascript*AJAX,Unknown,Full-time
Front-end*HTML5*CSS*Bootstrap4*Javascript*jQuery,Unknown,Full-time
Android*Java*MVC*MVP,Unknown,Full-time
Full-stack*Angular*C#*OOP,6500000,Full-time
Node.js*کارآموزی,Unknown,Full-time
Front-end*HTML*CSS,Unknown,Full-time&Remote
PHP*MySQL*Laravel*CSS*HTML,3000000,Full-time
Java*Back-end,Unknown,Full-time
PHP*Laravel*OOP*MVC*RESTful,Unknown,Full-time
Python*Git*Django*PostgreSQL,Unknown,Full-time
UI/UX*Sketch*Prototype*Illustrator*Mockup,Unknown,Full-time
مدیریت فنی*OOP*Scrum*NET Core.*react native,Unknown,Full-time
react native*React Hooks*ES6*ReactJS*Javascript*FCM,Unknown,Full-time
کارآموزی*.NET,Unknown,Full-time
PHP*Laravel*MySQL*CSS,9000000,Full-time
SEO*google webmaster*Google Analytics*Wordpress*Copywriting*اصول نگارشی*تولید محتوا,Unknown,Full-time
Back-end*Laravel*PHP*MySQL*Object Oriented,3000000,Full-time
Back-end*C#*ASP.NET MVC*Git,Unknown,Full-time
Wordpress*CSS3*HTML5*Javascript*API*SASS,4000000,Full-time&Remote
PHP*Laravel*MySQL*Git*Javascript,Unknown,Full-time&Remote
Front-end*ReactJS*react native*SCRUM*Redux*Javascript*HTML5*CSS,Unknown,Full-time
برنامه نویسی وب*Javascript*CSS*HTML*jQuery,4000000,Full-time
IOS*UIKIT*Swift*storyboard,6500000,Full-time
PHP*Laravel*Web Services*API*MVC*Git,Unknown,Full-time
PHP*Laravel*REST*SQL*Git*agile,Unknown,Full-time
Python*Back-end*Django*OOP*MongoDB,6500000,Full-time
CTO,9000000,Full-time
C#*ASP.NET*ASP.NET Core*HTML*CSS,Unknown,Full-time&Remote
کارآموزی*برنامه نویسی موبایل*ReactNative,Unknown,Full-time
تست نرم افزار*QA*Test Case*Agile testing,Unknown,Full-time
Front-end*jQuery*React*Java,3000000,Full-time
فرآیندهای سازمانی*طراحی فرآیندهای سازمانی*BPMN*oracle*bpms*ITIL,4000000,Full-time
Front-end*React*Less*RESTful APIs*ecmascript,4000000,Full-time
.NET*C#*OOP,Unknown,Full-time
Flutter*dart*RestFul API*OOP*Java*Swift*PHP*AngularJS,6500000,Full-time
استقرار نرم افزار*J2EE*SQL*Java,Unknown,Full-time
Front-end*HTML5*CSS3*Javascript*Bootstrap*Responsive*API*Git,Unknown,Full-time
Front-end*CSS*HTML,Unknown,Full-time
PHP*MySQL*Git*HTML5*Laravel,Unknown,Full-time
Back-end*Restfull API*Jira*mongo*Hibernate*Git*J2EE,9000000,Full-time
Back-end*OOP*Python*Django,Unknown,Full-time
طراحی تجربه کاربری*طراحی رابط کاربری*UI/UX*Adobe XD,Unknown,Full-time
.NET*RestFul API*mssql*Git*TFS,Unknown,Full-time
Front-end*React*CSS*HTML*React.js,Unknown,Full-time
Databases*SQL,Unknown,Full-time
Front-end*CSS*HTML*jQuery*Responsive*Javascript,Unknown,Full-time
NET.*C#*ASP.NET*CSS*HTML5*Javascript*Git*Sql Server,Unknown,Full-time
C#*ASP.NET*OOP,Unknown,Full-time
CSS*Javascript*HTML5*jQuery,Unknown,Full-time
استقرار نرم افزار*bi*SSAS,Unknown,Full-time
.NET*ASP.NET Core,Unknown,Full-time
HTML*CSS*طراحی سایت*PHP,Unknown,Full-time
Xcode*Objective-C*IOS*Swift*MVVM,Unknown,Full-time
Back-end*PHP*MySQL*git*API,3000000,Full-time
Back-end*OOP*C#*ASP.NET MVC,Unknown,Full-time
Android*Android Studio*Android SDK*git*Gitlab*Java,Unknown,Full-time
Wordpress*SEO*CSS*HTML*MySQL*API,2000000,Part-time
